table_number;table_name;material_group;material_code;material_label;level_1;level_2;level_3;level_4;description;description_main;abr_code;period_begin_code;period_begin_label;period_begin_group;period_end_code;period_end_label;period_end_group;date_range_text;indent_spaces
8;VONDSTEN / GRONDSPOREN;Keramiek;KER;Keramiek;;;;;Stein-/S.O.M.-aardewerk:pot, S-profiel;Stein-/S.O.M.-aardewerk:pot, S-profiel;STEINPOT;NEOMB;Neolithicum midden B: 3400 - 2850 vC;Neolithicum: 5300 - 2000 vC;NEOLA;Neolithicum laat A: 2850 - 2450 vC;Neolithicum: 5300 - 2000 vC;;0
8;VONDSTEN / GRONDSPOREN;Keramiek;KER;Keramiek;;;;;Streepband-aardewerk:1-ledig, lage vorm;Streepband-aardewerk:1-ledig, lage vorm;STBPRF1L;IJZL;IJzertijd laat: 250 - 12 vC;IJzertijd: 800 - 12 vC;ROMM;Romeinse tijd midden: 70 - 270 nC;Romeinse tijd: 12 vC - 450 nC;;0
8;VONDSTEN / GRONDSPOREN;Keramiek;KER;Keramiek;;;;;Streepband-aardewerk:3-ledig, hoge vorm;Streepband-aardewerk:3-ledig, hoge vorm;STBPRF3H;IJZL;IJzertijd laat: 250 - 12 vC;IJzertijd: 800 - 12 vC;ROMM;Romeinse tijd midden: 70 - 270 nC;Romeinse tijd: 12 vC - 450 nC;;0
8;VONDSTEN / GRONDSPOREN;Keramiek;KER;Keramiek;;;;;Streepband-aardewerk/Ruinen-Wommels IV;Streepband-aardewerk/Ruinen-Wommels IV;STB;IJZL;IJzertijd laat: 250 - 12 vC;IJzertijd: 800 - 12 vC;ROMM;Romeinse tijd midden: 70 - 270 nC;Romeinse tijd: 12 vC - 450 nC;;0
8;VONDSTEN / GRONDSPOREN;Keramiek;KER;Keramiek;;;;;SVB-amfoor;SVB-amfoor;SVBAMFR;NEOLA;Neolithicum laat A: 2850 - 2450 vC;Neolithicum: 5300 - 2000 vC;NEOLA;Neolithicum laat A: 2850 - 2450 vC;Neolithicum: 5300 - 2000 vC;;0
8;VONDSTEN / GRONDSPOREN;Keramiek;KER;Keramiek;SVB-amfoor;;;;Strichbuendelamfoor;Strichbuendelamfoor;STRICHB;NEOLA;Neolithicum laat A: 2850 - 2450 vC;Neolithicum: 5300 - 2000 vC;NEOLA;Neolithicum laat A: 2850 - 2450 vC;Neolithicum: 5300 - 2000 vC;;4
8;VONDSTEN / GRONDSPOREN;Keramiek;KER;Keramiek;SVB-amfoor;;;;visgraatversiering;visgraatversiering;VISGRAAT;NEOLA;Neolithicum laat A: 2850 - 2450 vC;Neolithicum: 5300 - 2000 vC;NEOLA;Neolithicum laat A: 2850 - 2450 vC;Neolithicum: 5300 - 2000 vC;;4
8;VONDSTEN / GRONDSPOREN;Keramiek;KER;Keramiek;;;;;SVB-bekerpot;SVB-bekerpot;SVBBKRP;NEOLA;Neolithicum laat A: 2850 - 2450 vC;Neolithicum: 5300 - 2000 vC;NEOLA;Neolithicum laat A: 2850 - 2450 vC;Neolithicum: 5300 - 2000 vC;;0
8;VONDSTEN / GRONDSPOREN;Keramiek;KER;Keramiek;;;;;SVB-dose;SVB-dose;SVBDOSE;NEOLA;Neolithicum laat A: 2850 - 2450 vC;Neolithicum: 5300 - 2000 vC;NEOLA;Neolithicum laat A: 2850 - 2450 vC;Neolithicum: 5300 - 2000 vC;;0
8;VONDSTEN / GRONDSPOREN;Keramiek;KER;Keramiek;;;;;SVB-golfbandbeker;SVB-golfbandbeker;SVBGOLFB;NEOLA;Neolithicum laat A: 2850 - 2450 vC;Neolithicum: 5300 - 2000 vC;NEOLA;Neolithicum laat A: 2850 - 2450 vC;Neolithicum: 5300 - 2000 vC;;0
8;VONDSTEN / GRONDSPOREN;Keramiek;KER;Keramiek;;;;;SVB-kom/schaal;SVB-kom/schaal;SVBKOM;NEOLA;Neolithicum laat A: 2850 - 2450 vC;Neolithicum: 5300 - 2000 vC;NEOLA;Neolithicum laat A: 2850 - 2450 vC;Neolithicum: 5300 - 2000 vC;;0
8;VONDSTEN / GRONDSPOREN;Keramiek;KER;Keramiek;SVB-kom/schaal;;;;voetschaal;voetschaal;VOETSCHL;NEOLA;Neolithicum laat A: 2850 - 2450 vC;Neolithicum: 5300 - 2000 vC;NEOLA;Neolithicum laat A: 2850 - 2450 vC;Neolithicum: 5300 - 2000 vC;;4
8;VONDSTEN / GRONDSPOREN;Keramiek;KER;Keramiek;;;;;Swifterbant-aardewerk;Swifterbant-aardewerk;SBA;NEOVB;Neolithicum vroeg B: 4900 - 4200 vC;Neolithicum: 5300 - 2000 vC;NEOMA;Neolithicum midden A: 4200 - 3400 vC;Neolithicum: 5300 - 2000 vC;;0
8;VONDSTEN / GRONDSPOREN;Keramiek;KER;Keramiek;;;;;Swifterbant-pot, S-profiel;Swifterbant-pot, S-profiel;SBAPOT;NEOVB;Neolithicum vroeg B: 4900 - 4200 vC;Neolithicum: 5300 - 2000 vC;NEOMA;Neolithicum midden A: 4200 - 3400 vC;Neolithicum: 5300 - 2000 vC;;0
8;VONDSTEN / GRONDSPOREN;Keramiek;KER;Keramiek;Swifterbant-pot, S-profiel;;;;afgezette trechterhals;afgezette trechterhals;TRECHTRH;NEOMA;Neolithicum midden A: 4200 - 3400 vC;Neolithicum: 5300 - 2000 vC;NEOMA;Neolithicum midden A: 4200 - 3400 vC;Neolithicum: 5300 - 2000 vC;;4
8;VONDSTEN / GRONDSPOREN;Keramiek;KER;Keramiek;Swifterbant-pot, S-profiel;;;;puntbodem/spitsbodem;puntbodem/spitsbodem;BODEMPNT;NEOVB;Neolithicum vroeg B: 4900 - 4200 vC;Neolithicum: 5300 - 2000 vC;NEOMA;Neolithicum midden A: 4200 - 3400 vC;Neolithicum: 5300 - 2000 vC;;4
8;VONDSTEN / GRONDSPOREN;Keramiek;KER;Keramiek;Swifterbant-pot, S-profiel;;;;ronde bodem;ronde bodem;BODEMRND;NEOVB;Neolithicum vroeg B: 4900 - 4200 vC;Neolithicum: 5300 - 2000 vC;NEOMA;Neolithicum midden A: 4200 - 3400 vC;Neolithicum: 5300 - 2000 vC;;4
8;VONDSTEN / GRONDSPOREN;Keramiek;KER;Keramiek;;;;;TRB-amfoor;TRB-amfoor;TRBAMFR;NEOMB;Neolithicum midden B: 3400 - 2850 vC;Neolithicum: 5300 - 2000 vC;NEOMB;Neolithicum midden B: 3400 - 2850 vC;Neolithicum: 5300 - 2000 vC;;0
8;VONDSTEN / GRONDSPOREN;Keramiek;KER;Keramiek;TRB-amfoor;;;;Brindley type 1;Brindley type 1;BRINDLT1;NEOMB;Neolithicum midden B: 3400 - 2850 vC;Neolithicum: 5300 - 2000 vC;NEOMB;Neolithicum midden B: 3400 - 2850 vC;Neolithicum: 5300 - 2000 vC;;4
8;VONDSTEN / GRONDSPOREN;Keramiek;KER;Keramiek;TRB-amfoor;;;;Brindley type 2;Brindley type 2;BRINDLT2;NEOMB;Neolithicum midden B: 3400 - 2850 vC;Neolithicum: 5300 - 2000 vC;NEOMB;Neolithicum midden B: 3400 - 2850 vC;Neolithicum: 5300 - 2000 vC;;4
8;VONDSTEN / GRONDSPOREN;Keramiek;KER;Keramiek;;;;;TRB-bakplaat;TRB-bakplaat;TRBBAKPL;NEOMA;Neolithicum midden A: 4200 - 3400 vC;Neolithicum: 5300 - 2000 vC;NEOMB;Neolithicum midden B: 3400 - 2850 vC;Neolithicum: 5300 - 2000 vC;;0
8;VONDSTEN / GRONDSPOREN;Keramiek;KER;Keramiek;;;;;TRB-biberon;TRB-biberon;TRBBIBER;NEOMB;Neolithicum midden B: 3400 - 2850 vC;Neolithicum: 5300 - 2000 vC;NEOMB;Neolithicum midden B: 3400 - 2850 vC;Neolithicum: 5300 - 2000 vC;;0
8;VONDSTEN / GRONDSPOREN;Keramiek;KER;Keramiek;;;;;TRB-emmer;TRB-emmer;TRBEMMER;NEOMB;Neolithicum midden B: 3400 - 2850 vC;Neolithicum: 5300 - 2000 vC;NEOMB;Neolithicum midden B: 3400 - 2850 vC;Neolithicum: 5300 - 2000 vC;;0
8;VONDSTEN / GRONDSPOREN;Keramiek;KER;Keramiek;TRB-emmer;;;;Brindley horizon 2;Brindley horizon 2;BRINDL2;NEOMB;Neolithicum midden B: 3400 - 2850 vC;Neolithicum: 5300 - 2000 vC;NEOMB;Neolithicum midden B: 3400 - 2850 vC;Neolithicum: 5300 - 2000 vC;;4
8;VONDSTEN / GRONDSPOREN;Keramiek;KER;Keramiek;TRB-emmer;;;;Brindley horizon 3;Brindley horizon 3;BRINDL3;NEOMB;Neolithicum midden B: 3400 - 2850 vC;Neolithicum: 5300 - 2000 vC;NEOMB;Neolithicum midden B: 3400 - 2850 vC;Neolithicum: 5300 - 2000 vC;;4
8;VONDSTEN / GRONDSPOREN;Keramiek;KER;Keramiek;TRB-emmer;;;;Brindley horizon 4;Brindley horizon 4;BRINDL4;NEOMB;Neolithicum midden B: 3400 - 2850 vC;Neolithicum: 5300 - 2000 vC;NEOMB;Neolithicum midden B: 3400 - 2850 vC;Neolithicum: 5300 - 2000 vC;;4
8;VONDSTEN / GRONDSPOREN;Keramiek;KER;Keramiek;TRB-emmer;;;;Brindley horizon 7;Brindley horizon 7;BRINDL7;NEOMB;Neolithicum midden B: 3400 - 2850 vC;Neolithicum: 5300 - 2000 vC;NEOMB;Neolithicum midden B: 3400 - 2850 vC;Neolithicum: 5300 - 2000 vC;;4
8;VONDSTEN / GRONDSPOREN;Keramiek;KER;Keramiek;;;;;TRB-halskom;TRB-halskom;TRBHKOM;NEOMB;Neolithicum midden B: 3400 - 2850 vC;Neolithicum: 5300 - 2000 vC;NEOMB;Neolithicum midden B: 3400 - 2850 vC;Neolithicum: 5300 - 2000 vC;;0
8;VONDSTEN / GRONDSPOREN;Keramiek;KER;Keramiek;TRB-halskom;;;;Brindley horizon 6;Brindley horizon 6;BRINDL6;NEOMB;Neolithicum midden B: 3400 - 2850 vC;Neolithicum: 5300 - 2000 vC;NEOMB;Neolithicum midden B: 3400 - 2850 vC;Neolithicum: 5300 - 2000 vC;;4
8;VONDSTEN / GRONDSPOREN;Keramiek;KER;Keramiek;TRB-halskom;;;;Brindley horizon 7;Brindley horizon 7;BRINDL7;NEOMB;Neolithicum midden B: 3400 - 2850 vC;Neolithicum: 5300 - 2000 vC;NEOMB;Neolithicum midden B: 3400 - 2850 vC;Neolithicum: 5300 - 2000 vC;;4
8;VONDSTEN / GRONDSPOREN;Keramiek;KER;Keramiek;;;;;TRB-kom/schaal;TRB-kom/schaal;TRBKOM;NEOMB;Neolithicum midden B: 3400 - 2850 vC;Neolithicum: 5300 - 2000 vC;NEOMB;Neolithicum midden B: 3400 - 2850 vC;Neolithicum: 5300 - 2000 vC;;0
8;VONDSTEN / GRONDSPOREN;Keramiek;KER;Keramiek;TRB-kom/schaal;;;;Brindley horizon 1;Brindley horizon 1;BRINDL1;NEOMB;Neolithicum midden B: 3400 - 2850 vC;Neolithicum: 5300 - 2000 vC;NEOMB;Neolithicum midden B: 3400 - 2850 vC;Neolithicum: 5300 - 2000 vC;;4
8;VONDSTEN / GRONDSPOREN;Keramiek;KER;Keramiek;TRB-kom/schaal;;;;Brindley horizon 2;Brindley horizon 2;BRINDL2;NEOMB;Neolithicum midden B: 3400 - 2850 vC;Neolithicum: 5300 - 2000 vC;NEOMB;Neolithicum midden B: 3400 - 2850 vC;Neolithicum: 5300 - 2000 vC;;4
8;VONDSTEN / GRONDSPOREN;Keramiek;KER;Keramiek;TRB-kom/schaal;;;;Brindley horizon 3;Brindley horizon 3;BRINDL3;NEOMB;Neolithicum midden B: 3400 - 2850 vC;Neolithicum: 5300 - 2000 vC;NEOMB;Neolithicum midden B: 3400 - 2850 vC;Neolithicum: 5300 - 2000 vC;;4
8;VONDSTEN / GRONDSPOREN;Keramiek;KER;Keramiek;TRB-kom/schaal;;;;Brindley horizon 4;Brindley horizon 4;BRINDL4;NEOMB;Neolithicum midden B: 3400 - 2850 vC;Neolithicum: 5300 - 2000 vC;NEOMB;Neolithicum midden B: 3400 - 2850 vC;Neolithicum: 5300 - 2000 vC;;4
8;VONDSTEN / GRONDSPOREN;Keramiek;KER;Keramiek;TRB-kom/schaal;;;;Brindley horizon 5;Brindley horizon 5;BRINDL5;NEOMB;Neolithicum midden B: 3400 - 2850 vC;Neolithicum: 5300 - 2000 vC;NEOMB;Neolithicum midden B: 3400 - 2850 vC;Neolithicum: 5300 - 2000 vC;;4
8;VONDSTEN / GRONDSPOREN;Keramiek;KER;Keramiek;TRB-kom/schaal;;;;Brindley horizon 6;Brindley horizon 6;BRINDL6;NEOMB;Neolithicum midden B: 3400 - 2850 vC;Neolithicum: 5300 - 2000 vC;NEOMB;Neolithicum midden B: 3400 - 2850 vC;Neolithicum: 5300 - 2000 vC;;4
8;VONDSTEN / GRONDSPOREN;Keramiek;KER;Keramiek;TRB-kom/schaal;;;;Brindley horizon 7;Brindley horizon 7;BRINDL7;NEOMB;Neolithicum midden B: 3400 - 2850 vC;Neolithicum: 5300 - 2000 vC;NEOMB;Neolithicum midden B: 3400 - 2850 vC;Neolithicum: 5300 - 2000 vC;;4
8;VONDSTEN / GRONDSPOREN;Keramiek;KER;Keramiek;TRB-kom/schaal;;;;voetschaal;voetschaal;VOETSCHL;NEOMB;Neolithicum midden B: 3400 - 2850 vC;Neolithicum: 5300 - 2000 vC;NEOMB;Neolithicum midden B: 3400 - 2850 vC;Neolithicum: 5300 - 2000 vC;;4
8;VONDSTEN / GRONDSPOREN;Keramiek;KER;Keramiek;;;;;TRB-kraaghalsfles;TRB-kraaghalsfles;TRBKRGFL;NEOMA;Neolithicum midden A: 4200 - 3400 vC;Neolithicum: 5300 - 2000 vC;NEOMB;Neolithicum midden B: 3400 - 2850 vC;Neolithicum: 5300 - 2000 vC;;0
8;VONDSTEN / GRONDSPOREN;Keramiek;KER;Keramiek;;;;;TRB-kruik;TRB-kruik;TRBKRUIK;NEOMB;Neolithicum midden B: 3400 - 2850 vC;Neolithicum: 5300 - 2000 vC;NEOMB;Neolithicum midden B: 3400 - 2850 vC;Neolithicum: 5300 - 2000 vC;;0
8;VONDSTEN / GRONDSPOREN;Keramiek;KER;Keramiek;TRB-kruik;;;;Brindley horizon 1;Brindley horizon 1;BRINDL1;NEOMB;Neolithicum midden B: 3400 - 2850 vC;Neolithicum: 5300 - 2000 vC;NEOMB;Neolithicum midden B: 3400 - 2850 vC;Neolithicum: 5300 - 2000 vC;;4
8;VONDSTEN / GRONDSPOREN;Keramiek;KER;Keramiek;TRB-kruik;;;;Brindley horizon 2;Brindley horizon 2;BRINDL2;NEOMB;Neolithicum midden B: 3400 - 2850 vC;Neolithicum: 5300 - 2000 vC;NEOMB;Neolithicum midden B: 3400 - 2850 vC;Neolithicum: 5300 - 2000 vC;;4
8;VONDSTEN / GRONDSPOREN;Keramiek;KER;Keramiek;;;;;TRB-oortjesbeker;TRB-oortjesbeker;TRBOORB;NEOMB;Neolithicum midden B: 3400 - 2850 vC;Neolithicum: 5300 - 2000 vC;NEOMB;Neolithicum midden B: 3400 - 2850 vC;Neolithicum: 5300 - 2000 vC;;0
8;VONDSTEN / GRONDSPOREN;Keramiek;KER;Keramiek;TRB-oortjesbeker;;;;Brindley horizon 1;Brindley horizon 1;BRINDL1;NEOMB;Neolithicum midden B: 3400 - 2850 vC;Neolithicum: 5300 - 2000 vC;NEOMB;Neolithicum midden B: 3400 - 2850 vC;Neolithicum: 5300 - 2000 vC;;4
8;VONDSTEN / GRONDSPOREN;Keramiek;KER;Keramiek;TRB-oortjesbeker;;;;Brindley horizon 2;Brindley horizon 2;BRINDL2;NEOMB;Neolithicum midden B: 3400 - 2850 vC;Neolithicum: 5300 - 2000 vC;NEOMB;Neolithicum midden B: 3400 - 2850 vC;Neolithicum: 5300 - 2000 vC;;4
8;VONDSTEN / GRONDSPOREN;Keramiek;KER;Keramiek;TRB-oortjesbeker;;;;Brindley horizon 3;Brindley horizon 3;BRINDL3;NEOMB;Neolithicum midden B: 3400 - 2850 vC;Neolithicum: 5300 - 2000 vC;NEOMB;Neolithicum midden B: 3400 - 2850 vC;Neolithicum: 5300 - 2000 vC;;4
8;VONDSTEN / GRONDSPOREN;Keramiek;KER;Keramiek;TRB-oortjesbeker;;;;Brindley horizon 4;Brindley horizon 4;BRINDL4;NEOMB;Neolithicum midden B: 3400 - 2850 vC;Neolithicum: 5300 - 2000 vC;NEOMB;Neolithicum midden B: 3400 - 2850 vC;Neolithicum: 5300 - 2000 vC;;4
8;VONDSTEN / GRONDSPOREN;Keramiek;KER;Keramiek;;;;;TRB-oortjesfles;TRB-oortjesfles;TRBOORFL;NEOMB;Neolithicum midden B: 3400 - 2850 vC;Neolithicum: 5300 - 2000 vC;NEOMB;Neolithicum midden B: 3400 - 2850 vC;Neolithicum: 5300 - 2000 vC;;0
8;VONDSTEN / GRONDSPOREN;Keramiek;KER;Keramiek;;;;;TRB-standringschaal;TRB-standringschaal;TRBSRSCH;NEOMB;Neolithicum midden B: 3400 - 2850 vC;Neolithicum: 5300 - 2000 vC;NEOMB;Neolithicum midden B: 3400 - 2850 vC;Neolithicum: 5300 - 2000 vC;;0
8;VONDSTEN / GRONDSPOREN;Keramiek;KER;Keramiek;TRB-standringschaal;;;;Brindley horizon 2;Brindley horizon 2;BRINDL2;NEOMB;Neolithicum midden B: 3400 - 2850 vC;Neolithicum: 5300 - 2000 vC;NEOMB;Neolithicum midden B: 3400 - 2850 vC;Neolithicum: 5300 - 2000 vC;;4
8;VONDSTEN / GRONDSPOREN;Keramiek;KER;Keramiek;TRB-standringschaal;;;;Brindley horizon 3;Brindley horizon 3;BRINDL3;NEOMB;Neolithicum midden B: 3400 - 2850 vC;Neolithicum: 5300 - 2000 vC;NEOMB;Neolithicum midden B: 3400 - 2850 vC;Neolithicum: 5300 - 2000 vC;;4
8;VONDSTEN / GRONDSPOREN;Keramiek;KER;Keramiek;TRB-standringschaal;;;;Brindley horizon 4;Brindley horizon 4;BRINDL4;NEOMB;Neolithicum midden B: 3400 - 2850 vC;Neolithicum: 5300 - 2000 vC;NEOMB;Neolithicum midden B: 3400 - 2850 vC;Neolithicum: 5300 - 2000 vC;;4
8;VONDSTEN / GRONDSPOREN;Keramiek;KER;Keramiek;TRB-standringschaal;;;;Brindley horizon 5;Brindley horizon 5;BRINDL5;NEOMB;Neolithicum midden B: 3400 - 2850 vC;Neolithicum: 5300 - 2000 vC;NEOMB;Neolithicum midden B: 3400 - 2850 vC;Neolithicum: 5300 - 2000 vC;;4
8;VONDSTEN / GRONDSPOREN;Keramiek;KER;Keramiek;;;;;TRB-terrine;TRB-terrine;TRBTERRI;NEOMB;Neolithicum midden B: 3400 - 2850 vC;Neolithicum: 5300 - 2000 vC;NEOMB;Neolithicum midden B: 3400 - 2850 vC;Neolithicum: 5300 - 2000 vC;;0
8;VONDSTEN / GRONDSPOREN;Keramiek;KER;Keramiek;TRB-terrine;;;;Brindley horizon 2;Brindley horizon 2;BRINDL2;NEOMB;Neolithicum midden B: 3400 - 2850 vC;Neolithicum: 5300 - 2000 vC;NEOMB;Neolithicum midden B: 3400 - 2850 vC;Neolithicum: 5300 - 2000 vC;;4
8;VONDSTEN / GRONDSPOREN;Keramiek;KER;Keramiek;TRB-terrine;;;;Brindley horizon 3;Brindley horizon 3;BRINDL3;NEOMB;Neolithicum midden B: 3400 - 2850 vC;Neolithicum: 5300 - 2000 vC;NEOMB;Neolithicum midden B: 3400 - 2850 vC;Neolithicum: 5300 - 2000 vC;;4
8;VONDSTEN / GRONDSPOREN;Keramiek;KER;Keramiek;TRB-terrine;;;;Brindley horizon 4;Brindley horizon 4;BRINDL4;NEOMB;Neolithicum midden B: 3400 - 2850 vC;Neolithicum: 5300 - 2000 vC;NEOMB;Neolithicum midden B: 3400 - 2850 vC;Neolithicum: 5300 - 2000 vC;;4
8;VONDSTEN / GRONDSPOREN;Keramiek;KER;Keramiek;;;;;TRB-terrineamfoor;TRB-terrineamfoor;TRBTRAMF;NEOMB;Neolithicum midden B: 3400 - 2850 vC;Neolithicum: 5300 - 2000 vC;NEOMB;Neolithicum midden B: 3400 - 2850 vC;Neolithicum: 5300 - 2000 vC;;0
8;VONDSTEN / GRONDSPOREN;Keramiek;KER;Keramiek;TRB-terrineamfoor;;;;Brindley horizon 4;Brindley horizon 4;BRINDL4;NEOMB;Neolithicum midden B: 3400 - 2850 vC;Neolithicum: 5300 - 2000 vC;NEOMB;Neolithicum midden B: 3400 - 2850 vC;Neolithicum: 5300 - 2000 vC;;4
8;VONDSTEN / GRONDSPOREN;Keramiek;KER;Keramiek;TRB-terrineamfoor;;;;Brindley horizon 5;Brindley horizon 5;BRINDL5;NEOMB;Neolithicum midden B: 3400 - 2850 vC;Neolithicum: 5300 - 2000 vC;NEOMB;Neolithicum midden B: 3400 - 2850 vC;Neolithicum: 5300 - 2000 vC;;4
8;VONDSTEN / GRONDSPOREN;Keramiek;KER;Keramiek;;;;;Trechterbeker;Trechterbeker;TRBBEKER;NEOMA;Neolithicum midden A: 4200 - 3400 vC;Neolithicum: 5300 - 2000 vC;NEOMB;Neolithicum midden B: 3400 - 2850 vC;Neolithicum: 5300 - 2000 vC;;0
8;VONDSTEN / GRONDSPOREN;Keramiek;KER;Keramiek;Trechterbeker;;;;Bakker type III;Bakker type III;BAKIII;NEOMB;Neolithicum midden B: 3400 - 2850 vC;Neolithicum: 5300 - 2000 vC;NEOMB;Neolithicum midden B: 3400 - 2850 vC;Neolithicum: 5300 - 2000 vC;;4
8;VONDSTEN / GRONDSPOREN;Keramiek;KER;Keramiek;Trechterbeker;;;;Bakker type II.1;Bakker type II.1;BAKII1;NEOMB;Neolithicum midden B: 3400 - 2850 vC;Neolithicum: 5300 - 2000 vC;NEOMB;Neolithicum midden B: 3400 - 2850 vC;Neolithicum: 5300 - 2000 vC;;4
8;VONDSTEN / GRONDSPOREN;Keramiek;KER;Keramiek;Trechterbeker;;;;Bakker type II.2;Bakker type II.2;BAKII2;NEOMB;Neolithicum midden B: 3400 - 2850 vC;Neolithicum: 5300 - 2000 vC;NEOMB;Neolithicum midden B: 3400 - 2850 vC;Neolithicum: 5300 - 2000 vC;;4
8;VONDSTEN / GRONDSPOREN;Keramiek;KER;Keramiek;Trechterbeker;;;;Bakker type II.3;Bakker type II.3;BAKII3;NEOMB;Neolithicum midden B: 3400 - 2850 vC;Neolithicum: 5300 - 2000 vC;NEOMB;Neolithicum midden B: 3400 - 2850 vC;Neolithicum: 5300 - 2000 vC;;4
8;VONDSTEN / GRONDSPOREN;Keramiek;KER;Keramiek;Trechterbeker;;;;Bakker type II.4;Bakker type II.4;BAKII4;NEOMB;Neolithicum midden B: 3400 - 2850 vC;Neolithicum: 5300 - 2000 vC;NEOMB;Neolithicum midden B: 3400 - 2850 vC;Neolithicum: 5300 - 2000 vC;;4
8;VONDSTEN / GRONDSPOREN;Keramiek;KER;Keramiek;Trechterbeker;;;;Bakker type IV;Bakker type IV;BAKIV;NEOMB;Neolithicum midden B: 3400 - 2850 vC;Neolithicum: 5300 - 2000 vC;NEOMB;Neolithicum midden B: 3400 - 2850 vC;Neolithicum: 5300 - 2000 vC;;4
8;VONDSTEN / GRONDSPOREN;Keramiek;KER;Keramiek;Trechterbeker;;;;Bakker type I.1;Bakker type I.1;BAKI1;NEOMB;Neolithicum midden B: 3400 - 2850 vC;Neolithicum: 5300 - 2000 vC;NEOMB;Neolithicum midden B: 3400 - 2850 vC;Neolithicum: 5300 - 2000 vC;;4
8;VONDSTEN / GRONDSPOREN;Keramiek;KER;Keramiek;Trechterbeker;;;;Bakker type I.2;Bakker type I.2;BAKI2;NEOMB;Neolithicum midden B: 3400 - 2850 vC;Neolithicum: 5300 - 2000 vC;NEOMB;Neolithicum midden B: 3400 - 2850 vC;Neolithicum: 5300 - 2000 vC;;4
8;VONDSTEN / GRONDSPOREN;Keramiek;KER;Keramiek;Trechterbeker;;;;Bakker type I.3;Bakker type I.3;BAKI3;NEOMB;Neolithicum midden B: 3400 - 2850 vC;Neolithicum: 5300 - 2000 vC;NEOMB;Neolithicum midden B: 3400 - 2850 vC;Neolithicum: 5300 - 2000 vC;;4
8;VONDSTEN / GRONDSPOREN;Keramiek;KER;Keramiek;Trechterbeker;;;;Bakker type I.4;Bakker type I.4;BAKI4;NEOMB;Neolithicum midden B: 3400 - 2850 vC;Neolithicum: 5300 - 2000 vC;NEOMB;Neolithicum midden B: 3400 - 2850 vC;Neolithicum: 5300 - 2000 vC;;4
8;VONDSTEN / GRONDSPOREN;Keramiek;KER;Keramiek;Trechterbeker;;;;Bakker type I.5;Bakker type I.5;BAKI5;NEOMB;Neolithicum midden B: 3400 - 2850 vC;Neolithicum: 5300 - 2000 vC;NEOMB;Neolithicum midden B: 3400 - 2850 vC;Neolithicum: 5300 - 2000 vC;;4
8;VONDSTEN / GRONDSPOREN;Keramiek;KER;Keramiek;Trechterbeker;;;;trechterbeker-cup;trechterbeker-cup;CUP;NEOMB;Neolithicum midden B: 3400 - 2850 vC;Neolithicum: 5300 - 2000 vC;NEOMB;Neolithicum midden B: 3400 - 2850 vC;Neolithicum: 5300 - 2000 vC;;4
8;VONDSTEN / GRONDSPOREN;Keramiek;KER;Keramiek;;;;;Trechterbeker-aardewerk;Trechterbeker-aardewerk;TRB;NEOMA;Neolithicum midden A: 4200 - 3400 vC;Neolithicum: 5300 - 2000 vC;NEOMB;Neolithicum midden B: 3400 - 2850 vC;Neolithicum: 5300 - 2000 vC;;0
8;VONDSTEN / GRONDSPOREN;Keramiek;KER;Keramiek;Trechterbeker-aardewerk;;;;blokversiering;blokversiering;BLOKVRS;NEOMB;Neolithicum midden B: 3400 - 2850 vC;Neolithicum: 5300 - 2000 vC;NEOMB;Neolithicum midden B: 3400 - 2850 vC;Neolithicum: 5300 - 2000 vC;;4
8;VONDSTEN / GRONDSPOREN;Keramiek;KER;Keramiek;Trechterbeker-aardewerk;;;;boogversiering;boogversiering;BOOGVERS;NEOMB;Neolithicum midden B: 3400 - 2850 vC;Neolithicum: 5300 - 2000 vC;NEOMB;Neolithicum midden B: 3400 - 2850 vC;Neolithicum: 5300 - 2000 vC;;4
8;VONDSTEN / GRONDSPOREN;Keramiek;KER;Keramiek;Trechterbeker-aardewerk;;;;C-motief;C-motief;C-MOTIEF;NEOMB;Neolithicum midden B: 3400 - 2850 vC;Neolithicum: 5300 - 2000 vC;NEOMB;Neolithicum midden B: 3400 - 2850 vC;Neolithicum: 5300 - 2000 vC;;4
8;VONDSTEN / GRONDSPOREN;Keramiek;KER;Keramiek;Trechterbeker-aardewerk;;;;diepsteekversiering;diepsteekversiering;DIEPSTK;NEOMB;Neolithicum midden B: 3400 - 2850 vC;Neolithicum: 5300 - 2000 vC;NEOMB;Neolithicum midden B: 3400 - 2850 vC;Neolithicum: 5300 - 2000 vC;;4
8;VONDSTEN / GRONDSPOREN;Keramiek;KER;Keramiek;Trechterbeker-aardewerk;;;;greeplijst;greeplijst;GREEPLST;NEOMB;Neolithicum midden B: 3400 - 2850 vC;Neolithicum: 5300 - 2000 vC;NEOMB;Neolithicum midden B: 3400 - 2850 vC;Neolithicum: 5300 - 2000 vC;;4
8;VONDSTEN / GRONDSPOREN;Keramiek;KER;Keramiek;Trechterbeker-aardewerk;;;;laddermotief;laddermotief;LADDERM;NEOMB;Neolithicum midden B: 3400 - 2850 vC;Neolithicum: 5300 - 2000 vC;NEOMB;Neolithicum midden B: 3400 - 2850 vC;Neolithicum: 5300 - 2000 vC;;4
